ece592_summary_format_version=1
source_raw_file=/home/djariwa/ece592-raw-archive-2026-09-11/upgrade/latency/phase1_dependency_diagnostic_v1/dependent.tsv
source_raw_sha256=fc0d2e86e590889d153fa8104e8ea43d3f694e29b712d992058e64a5a52a15aa
source_ece592_raw_format_version=1
source_output_filename=/home/djariwa/ece592-raw-archive-2026-09-11/upgrade/latency/phase1_dependency_diagnostic_v1/dependent.tsv
source_experiment_name=phase1-upgrade-dependent-load-diagnostic
source_timestamp_utc=2026-09-11T14:24:31Z
source_hostname=upgrade.ece.ncsu.edu
source_kernel_release=6.8.0-138-generic
source_isa=x86_64
source_cpu_model=Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
source_cpu_model_source=/proc/cpuinfo human-readable field
source_page_size_bytes=4096
source_logical_cpu=4
source_affinity_cpu_list=4
source_affinity_allowed_cpu_count=1
source_physical_core_id=4
source_physical_package_id=0
source_topology_id_source=Linux sysfs physical topology IDs
source_numa_node=0
source_thread_siblings_list=4,10
source_compiler_version=12.3.0
source_compiler_flags=-O0 -g -std=c11 -Wall -Wextra -Wpedantic -Werror -fno-omit-frame-pointer
source_git_commit=764d8c790cee53e7d612898613b7a1e05009bfdb-dirty
source_build_command=cd -- /mnt/ncsudrive/d/djariwa/ECE-592---Cache-Reverse-Engineering && gcc -O0 -g -std=c11 -Wall -Wextra -Wpedantic -Werror -fno-omit-frame-pointer -DECE592_BUILD_FLAGS=\"-O0\ -g\ -std=c11\ -Wall\ -Wextra\ -Wpedantic\ -Werror\ -fno-omit-frame-pointer\" -DECE592_GIT_COMMIT=\"764d8c790cee53e7d612898613b7a1e05009bfdb-dirty\" -I main_code/common main_code/common/cache_bench.c main_code/common/raw_output.c main_code/common/measurement.c main_code/common/pointer_chase.c main_code/common/spatial_chase.c main_code/common/conflict_chase.c main_code/common/eviction_layout.c main_code/common/eviction_measurement.c main_code/common/inclusion_chase.c main_code/common/inclusion_measurement.c main_code/common/metadata_linux.c main_code/common/affinity_linux.c main_code/x86_64/timer_x86_64.c -o /tmp/ece592_phase1_upgrade_dependency_v1
source_run_command='/tmp/ece592_phase1_upgrade_dependency_v1' '--mode' 'capacity' '--cpu' '4' '--nodes' '2048' '--spacing' '8' '--traversal' 'randomized' '--batch' '256' '--warmup' '1000' '--samples' '1000000' '--seed' '73592' '--experiment' 'phase1-upgrade-dependent-load-diagnostic' '--output' '/home/djariwa/ece592-raw-archive-2026-09-11/upgrade/latency/phase1_dependency_diagnostic_v1/dependent.tsv' '--build-command' 'cd -- /mnt/ncsudrive/d/djariwa/ECE-592---Cache-Reverse-Engineering && gcc -O0 -g -std=c11 -Wall -Wextra -Wpedantic -Werror -fno-omit-frame-pointer -DECE592_BUILD_FLAGS=\"-O0\ -g\ -std=c11\ -Wall\ -Wextra\ -Wpedantic\ -Werror\ -fno-omit-frame-pointer\" -DECE592_GIT_COMMIT=\"764d8c790cee53e7d612898613b7a1e05009bfdb-dirty\" -I main_code/common main_code/common/cache_bench.c main_code/common/raw_output.c main_code/common/measurement.c main_code/common/pointer_chase.c main_code/common/spatial_chase.c main_code/common/conflict_chase.c main_code/common/eviction_layout.c main_code/common/eviction_measurement.c main_code/common/inclusion_chase.c main_code/common/inclusion_measurement.c main_code/common/metadata_linux.c main_code/common/affinity_linux.c main_code/x86_64/timer_x86_64.c -o /tmp/ece592_phase1_upgrade_dependency_v1' '--smt-siblings-idle' 'no' '--environment-variables' 'Phase-I dependency diagnostic; no PMU'
source_environment_variables=Phase-I dependency diagnostic; no PMU
source_locality_method=pin-before-allocation plus first-touch memset
source_smt_siblings_idle=no
source_timer_name=LFENCE+RDTSC / RDTSCP+LFENCE
source_timer_unit=TSC ticks
source_timer_frequency_hz=0
source_timer_frequency_hz_valid=false
source_traversal=randomized-dependent-single-cycle
source_random_seed_applicable=true
source_random_seed=73592
source_node_count=2048
source_node_spacing_bytes=8
source_allocation_bytes=16384
source_allocation_alignment_bytes=4096
source_timed_sample_count=1000000
source_warmup_batch_count=1000
source_dependent_accesses_per_sample=256
source_zero_elapsed_count=0
source_zero_overhead_count=0
source_data_encoding=tab-separated-decimal-integers
dependent_accesses_per_sample=256
processing_command=scripts/summarize_raw.py --input /home/djariwa/ece592-raw-archive-2026-09-11/upgrade/latency/phase1_dependency_diagnostic_v1/dependent.tsv --output data_processed/upgrade/latency/phase1_dependency_diagnostic_dependent_v1.tsv
processing_working_directory=/mnt/ncsudrive/d/djariwa/ECE-592---Cache-Reverse-Engineering
python_version=3.10.12
standard_deviation_definition=population
quantile_method=linear interpolation at (n-1)*p
outlier_rule=values outside Q1-1.5*IQR or Q3+1.5*IQR
timer_overhead_subtracted=false
data_begin
metric	count	mean	population_stddev	minimum	p05	q1	median	q3	p95	maximum	lower_outlier_fence	upper_outlier_fence	outlier_count
elapsed_batch_raw_ticks	1000000	1592.2316649999684	828.43579600855821	1528	1550	1556	1562	1588	1636	88788	1508	1636	43739
elapsed_raw_ticks_per_access_unadjusted	1000000	6.2196549414061266	3.2360773281584305	5.96875	6.0546875	6.078125	6.1015625	6.203125	6.390625	346.828125	5.890625	6.390625	43739
timer_overhead_raw_ticks	1000000	42.468067000000552	67.701846520488132	39	40	42	42	43	45	47920	40.5	44.5	132550
data_end
