ece592_transition_analysis_format_version=1
source_processed_file=/home/rrsood/ECE592_HW1/data_processed/ookay/capacity/phase1_capacity_dense_transition_randomized_v1.tsv
source_processed_sha256=1db226229419d397ad0ba0509f6fe842c46ba4bd408a45eb24a7c628ffa10a0d
source_hostname=ookay.ece.ncsu.edu
source_isa=x86_64
source_timer_unit=TSC ticks
source_traversal=randomized-dependent-single-cycle
trial_count=2
maximum_repeat_count_per_working_set=4
comparison=adjacent_sorted_actual_span_points
central_value=median_of_repeat_medians
slope=log2(upper_median/lower_median)/log2(upper_span/lower_span)
rank=descending_upward_log2_latency_slope
cache_boundary_labels_assigned=false
timer_overhead_subtracted=false
analysis_script=/home/rrsood/ECE592_HW1/scripts/analyze_capacity_transitions.py
analysis_command=scripts/analyze_capacity_transitions.py --input data_processed/ookay/capacity/phase1_capacity_dense_transition_randomized_v1.tsv --output data_processed/ookay/capacity/phase1_capacity_dense_transition_candidates_v1.tsv
analysis_working_directory=/home/rrsood/ECE592_HW1
python_version=3.12.3
data_begin
rank	interval_index	lower_span	upper_span	lower_plot_index	upper_plot_index	lower_median	upper_median	span_ratio	relative_increase	log2_latency_slope	trial_disagreement_fraction
38	0	139816	157296	0	1	13.22265625	13.4140625	1.1250214567717571	0.014475627769571675	0.1219999907935729	0.059988351776354108
21	1	157296	174768	1	2	13.4140625	14.69921875	1.1110772047604516	0.09580663948747814	0.86861055340957782	0.13154398086633007
12	2	174768	192248	2	3	14.69921875	17.671875	1.1000183099880985	0.20223226149348927	1.932090431323789	0.15207780725022105
14	3	192248	209720	3	4	17.671875	20.5390625	1.0908826099621323	0.16224580017683476	1.7284650683108989	0.24496006085964245
48	4	209720	209728	4	5	20.5390625	15.234375	1.0000381460995613	-0.25827310764549261	-7832.5143358430614	0.24496006085964245
23	5	209728	227200	5	6	15.234375	16.296875	1.0833079035703388	0.069743589743589851	0.84253473603812901	0.060882070949185046
33	6	227200	235936	6	7	16.296875	16.55078125	1.0384507042253521	0.015580057526366264	0.40975291667751484	0.060882070949185046
8	7	235936	244680	7	8	16.55078125	17.90625	1.0370608978706091	0.081897569034694362	2.1630969003048319	0.029974038234599952
11	8	244680	262144	8	9	17.90625	20.47265625	1.0713748569560242	0.14332460732984287	1.942776669088192	0.13298988742606374
47	9	262144	262152	9	10	20.47265625	19.1875	1.000030517578125	-0.062774279717611181	-2124.4188496585734	0.13298988742606374
36	10	262152	273072	10	11	19.1875	19.421875	1.0416552229241052	0.012214983713354943	0.29749283979163937	0.048452768729641695
13	11	273072	288360	11	12	19.421875	21.46875	1.0559852346633856	0.10539018503620268	1.8393730612109851	0.036754002911208151
9	12	288360	314576	12	13	21.46875	25.88671875	1.0909141351088916	0.20578602620087327	2.1505430771784928	0.14803078315980081
40	13	314576	340792	13	14	25.88671875	25.484375	1.0833375718427343	-0.015542477742568228	-0.1956925641668413	0.14803078315980081
43	14	340792	367008	14	15	25.484375	23.72265625	1.076926688419916	-0.069129368485591702	-0.9665859729967331	0.021900214062242712
27	15	367008	393216	15	16	23.72265625	24.75	1.0714098875228877	0.0433064383336077	0.61463822318581474	0.021900214062242712
7	16	393216	419432	16	17	24.75	28.53125	1.0666707356770833	0.15277777777777768	2.2028097830297515	0.086801752464403067
41	17	419432	436912	17	18	28.53125	27.9140625	1.0416754086478857	-0.021631982475355915	-0.53561539364125688	0.086801752464403067
37	18	436912	4473928	18	19	27.9140625	43.1640625	10.239883546343428	0.54631961936747842	0.18737028575961329	0.04422054296109712
35	19	4473928	5033168	19	20	43.1640625	44.8828125	1.1249997764827686	0.039819004524886958	0.33151403803761215	0.0045248868778280547
3	20	5033168	5592408	20	21	44.8828125	66.92578125	1.1111109345048684	0.49112271540469976	3.792027181357545	0.26889628202883326
49	21	5592408	5592416	21	22	66.92578125	54.26171875	1.0000014305107925	-0.18922547131267142	-146636.73358689775	0.26889628202883326
42	22	5592416	6151648	22	23	54.26171875	51.5	1.0999982833895046	-0.050896263767907235	-0.54808448239240892	0.16665466849038946
39	23	6151648	6291464	23	24	51.5	51.5	1.0227282185196551	0	0	0.021844660194174758
16	24	6291464	6710896	24	25	51.5	56.49609375	1.0666668362085518	0.097011529126213691	1.4346387438555486	0.023439120514416097
20	25	6710896	6990512	25	26	56.49609375	58.54296875	1.041665971280139	0.036230380972135823	0.87183580817344841	0.025822379395476078
6	26	6990512	7270136	26	27	58.54296875	64.20703125	1.0400005035396549	0.096750517114832846	2.3546382787381805	0.056640506175092781
32	27	7270136	7689568	27	28	64.20703125	65.83203125	1.0576924558220093	0.025308754638924347	0.44560468043143786	0.056640506175092781
1	28	7689568	7829376	28	29	65.83203125	127.2890625	1.0181815155285707	0.93354298937874569	36.593764290843794	0.46388019394832136
45	29	7829376	8388616	29	30	127.2890625	100.2890625	1.0714284254581719	-0.21211563248020626	-3.4554934046519943	0.9507673132351796
46	30	8388616	8738144	30	32	100.2890625	80.91796875	1.0416669448214104	-0.19315260574900672	-5.2574434387214382	0.9507673132351796
4	31	8738144	8947856	32	33	80.91796875	87.8984375	1.0239996044926702	0.086265990827902428	3.4890212865597459	0.077415340858590351
5	32	8947856	9087664	33	34	87.8984375	92.77734375	1.0156247485431147	0.055506177228690889	3.4843042720334174	0.077415340858590351
34	33	9087664	9786720	34	35	92.77734375	95.40625	1.0769236186549151	0.028335649025304166	0.37703677620433201	0.060671129636646878
17	34	9786720	10066336	35	36	95.40625	98.52734375	1.02857096146615	0.032713724205699402	1.142688607424714	0.010347698529120247
10	35	10066336	10485760	36	37	98.52734375	107.421875	1.0416660043932569	0.090274749236807672	2.1172673000426521	0.02749090909090909
26	36	10485760	11184816	37	38	107.421875	112.94140625	1.0666671752929688	0.051381818181818195	0.77635720829376587	0.11659115276865079
18	37	11184816	12303296	38	40	112.94140625	125.671875	1.0999998569489207	0.11271746273302674	1.1206078304120937	0.11659115276865079
15	38	12303296	12582920	40	41	125.671875	130.609375	1.0227275682873922	0.039288822578639859	1.7147869184470959	0.0038282091159229574
24	39	12582920	13421784	41	42	130.609375	137.4609375	1.0666668785941578	0.052458428041631811	0.7922188050757859	0.0083546462063086111
2	40	13421784	13981016	42	43	137.4609375	166.48828125	1.0416659961149726	0.21116794543904516	4.6932581728655052	0.15055958330400507
44	41	13981016	14540264	43	44	166.48828125	146.515625	1.0400005264281222	-0.11996433682926255	-3.2582578555827819	0.15055958330400507
25	42	14540264	15379120	44	45	146.515625	153.15625	1.0576919373678497	0.045323664284952603	0.79028814849113271	0.0063252397469904104
22	43	15379120	15658744	45	46	153.15625	155.546875	1.0181820546299138	0.015609059375637724	0.85957691721883189	0.010346559517830235
29	44	15658744	16777224	46	47	155.546875	161.609375	1.0714284619507159	0.038975389251632242	0.55418887027175789	0.010635212220825679
31	45	16777224	17476272	47	49	161.609375	165.09765625	1.0416664878528177	0.021584646620903092	0.52312697889859894	0.010635212220825679
